Web Dev
8,55,"Create program screens companies trading global stock exchanges, chooses good investment candidates based user-controlled input criteria, displays user-friendly manner user look company wish.",-1,0
8,173,"want create app provides support elderly emergency situations essentially try send help soon possible notifying someone app clicking button, somebody able come rescue them.",-1,0
8,52,hope make app website monitors flow people equipment usage school gyms.,-1,0
8,106,Home Security Face Tracking Machine Learning model helps improve home security using facial recognition detect strangers enter home go property.,-1,0
8,107,"would love create app around digital journalling, productivity personal health. Users could decide way want use digital journal, like people tangible journaling.",-1,0
8,49,project would website visualization Illini-Alert.,-1,0
9,58,"fitness diet tracker allows user input meals, tracking number calories quantities macro- micronutrients, also input exercises, tracking areas body targeted, calories burned, etc. Possibly, tracker could also make recommendations (do exercise trends done week, meet caloric goal want gain lose weight, etc.)",-1,0
9,108,Predicting trends product consumption using ML basis social media trends previous consumption records,-1,0
9,122,Productivity Mode - mobile app reads screen time gives reminders based likely use phone. going option completely lock phone certain amount time summary screen time.,-1,0
9,125,project converts text (or speech) non-formal accented dialect formal standard language.,-1,0
9,35,"thinking data processing prediction via machine learning Python primary language, kind similar Kaggle. I'm considering something related biology finance. Maybe use python (numpy, pandas) gather data, process data utilize pytorch build deep learning model solving issues.",-1,0
9,141,"COVID-19 heat map based different demographics Though COVID-19 heat maps become redder based many total cases area, one I'm thinking filters depending demographics want see (such race, gender, socioeconomic class, religion, etc.)",-1,0
10,28,Bus Tracking App. mobile app displays active MTD bus routes GPS location buses map access GPS location (using Google Maps base),-1,0
10,19,Dining Hall social media platform allows students share food experiences wait times dining halls.,-1,0
10,150,"application app website connect another student UIUC based similar interests (could classes taken/being taken, music taste, major, etc.). designed help freshman people grades make friends.",-1,0
10,151,"project would pitch recognition software would present pitches chords audio input, either file live input. pitches would presented piano GUI visual feedback.",-1,0
10,153,"app monitors much pollution emit, help people reduce carbon footprint. would help users make eco-friendly decisions giving small tips based behavior patterns.",-1,0
10,156,website analyzes stock/market data make predictions future outcomes determines whether buy/sell stock.,-1,0
11,163,market price tracker. project could monitor price trends different online markets.,-1,0
11,167,"assignment compiler given web address, login information would, class name would monitor class websites compile assignments, descriptions, due dates, (maybe) contents one location.",-1,0
11,118,interview preparation website prompts user behavioral (and maybe even technical) questions. could potentially judge user's responses using AI. Responses could either spoken typed (spoken would definitely difficult).,-1,0
11,56,app college students use find friends compare schedules.,-1,0
12,34,"2D Role-playing game incorporates turn-based combat sort sense early Final Fantasy games, strategy.",-1,1
12,170,2D puzzle game like supermario new element,-1,1
12,277,game people collect things process,-1,1
12,249,Accurate celebrity look-alike game.,-1,1
12,233,"would create point-and-click puzzle murder mystery game, player navigate atmospheric little town solve cryptic unsettling deaths several inhabitants. would involve deciphering riddles, solving puzzles unlock secret mechanisms, piecing together clues interactive evidence board.",-1,1
12,140,"creating isometric puzzle game slight story element. hope create game focuses perspective character (currently undecided) Shakespeare play, puzzles reflect journey throughout story. final project would resemble cheap movie-to-game ports handheld consoles.",-1,1
13,144,program analyzes data sports players different sports compares determine sports bets profitable not.,-1,1
13,206,Ranking T20 Cricket Players Teams using ELO,-1,1
13,201,level-based puzzle game switch top-down side-scrolling sections complete spatial puzzles.,-1,1
13,343,Personalized sports betting system,-1,1
13,257,education game children based Google's Quick Draw dataset; draw pictures output word drawing represents,-1,1

Data Analytics
1,2,"web application offers users fun educational way learn test knowledge periodic table elements. Implement guessing game users presented symbol element tasked correctly identifying corresponding element's name. Upon correct guesses, app provides users detailed information element, including atomic number, mass, family, uses, name. Encourages active learning engagement congratulating users correct answers providing multiple chances answer correctly.",-1,0
1,293,Project Name: Secretary+ would natural language processing note taking app. main function taking human voice input producing concise notes based information.,-1,0
1,291,"UIUC Lost n Found mobile application. Students faculty members upload lost objects found onto app, users view items uploaded check items belongs them. do, view uploader's contact information contact uploader. contact, object successfully returned, uploader manage uploaded items update status object ""Returned"".",-1,0
1,289,Web/Mobile application help user individual soccer training library training drills videos machine learning algorithms suggest personalized training plans.,-1,0
1,286,Signature verifier,-1,0
1,260,App local artists use sell work,-1,0
2,256,app gives recommendations movies/shows/books/songs based previous entries given application.,-1,0
2,255,detailed timetable list. include timetable classes appointments. also include tomato clock record time usage.,-1,0
2,254,use machine learning come combinations midfielders effective field.,-1,0
2,250,"Online Band app people could post compositions, tracks, instrumentals, vocals... etc. create full bands putting recordings together. Basically streamlined tiktok music duets.",-1,0
2,240,"Create beginner-friendly gym workout tracking app allows users log exercises progress. app provide personalized workout recommendations based user's fitness goals previous workouts. Users also view workout history track overall fitness journey, making valuable tool looking stay motivated achieve fitness goals.",-1,0
2,238,"recently trying get shape completely lost gym achieve fitness goals, app helps guide people lifting routine, cardio routine, eating habits order help optimize time keeping would helpful, especially busy college students.",-1,0
3,232,"""AI-Generated Art Detector"" Detects art piece created AI humans",-1,0
3,227,"category mobile app, specifically food recipe app.",-1,0
3,222,app would sync reminders assignments one place.,-1,0
3,219,"Artificial Intelligence (in general). something want learn code, know works. would like project deals AI, make AI engine essentially detect mental health give feedback improve help make decisions, etc.",-1,0
3,218,"Green Route' - application helps users plan eco-friendly commutes analyzing transportation options (public transit, biking, carpooling) considering environmental impact.",-1,0
3,217,"ecommerce platform serves intermediary consumers food producers. intermediary, create community potential customers directly contact various food producers without us needing hold stock. result, allow lower middle income users purchase food lower price create community focus minimizing waste.",-1,0
4,215,EasyTrack -> track homework studying,-1,0
4,304,Weather notifier app gives notification local weather data,-1,0
4,306,Train machine learning algorithm detect handballs professional soccer matches.,-1,0
4,312,"Fitness tracking mobile app users type need, suggest videos Users type goal, app help analyzing Users input daily fitness food, app helps analyzing works",-1,0
4,313,"Social media platform sentiment analysis, allows filter negative posts feel like seeing them.",-1,0
4,387,app runs similarly Twitter goal build community access people within certain small mileage you.,-1,0
5,385,"app put basic information helps come workout time help focus grow certain skills. example, would put current fitness experience, types workouts like, equipment restrictions, many times per week want workout, short term long term fitness goals would create workout circuit days help reach goals.",-1,0
5,384,Flashcard Software,-1,0
5,382,"music recommendation system across campus. using machine learning also user recommendations, helps recommend users music may enjoy, well maybe local concert/ music events attend. also helps connect may enjoy similar music tastes, help build connection community help people meet new people similar interests.",-1,0
5,377,lightweight productivity&planning app pull assignment deadlines various platforms.,-1,0
5,365,time management software simple clear,-1,0
5,363,"Hairstyle recommender Recommends hairstyles based facial features user preferences. create profile includes information like hair type, hair color, preferred hair length, style preferences. Additionally, virtually try-on recommended hairstyle image overlay technology.",-1,0
6,357,calendar people write do. app give reminders people forget/procrastinate.,-1,0
6,214,Internet Wishlist,-1,0
6,356,web service allows keep track classes means transportation them.,-1,0
6,345,"project website recommend books help academic career based answers questions like major, topic interest, etc. recommendation generated using information found goodreads profiles (that dataset might publicly available many something else)",-1,0
6,338,Food Rating website authentication users,-1,0
6,337,"""Shelf Seeker"" (Java) program allows user select list themes literature returns array different books themes present (based data grabbed web sources) user chose.mnExample:(Input) Selected themes: Ambition, Morality, Corruption, Hubris, Self-Destruction, Manipulation (Output) Books: Macbeth, Great Gatsby, Red Black",-1,0
7,336,"map app crowdsources locates essential public services trash cans, bathrooms, mailboxes, etc. prioritizing accessibility needs preferences whether they're wheelchair-accessible.",-1,0
7,331,"app focus helping people create maintain garden. get tips reminders promote well-being plants. Users also able upload progress plants, get specific relevant feedback tips.",-1,0
7,322,app guide people take better pictures using ML analyze popular pictures social media,-1,0
7,321,"Sign Language Translator Speech- Impaired. Using camera, could make signs ASL, would translated text speech.",-1,0
7,316,artificial intelligence detect emotional tone speech.,-1,0
7,349,app helps people fill FASFA.,-1,0
8,388,"Counts calories, fat, sugar, etc foods input user",-1,0
8,389,quote finder,-1,0
8,195,Create program allows user input stock predict price stock increment time.,-1,0
8,91,Music Recommendation Algorithm,-1,0
8,78,"integrative uiuc app allows meet freshman students studying campus, view major, dorming intrests are. Additionally, app constntly promote events oppurtunities (such soccer match, subway dinner) meet chat fellow peers",-1,0
8,71,Music Tracker gives live updates upcoming albums news artists genres may given hints towards new projects,-1,0
9,68,"Interview practice, app helps users prepare interviews giving practice questions formats come answer",-1,0
9,66,Machine learning algorithm generate workout meal menus depending one's goals current body condition.,-1,0
9,57,Finance Tracker. app allow users input transactions make budget stick to. categorize expenditures allow users see spending money possibly make suggestions areas could cut back save money.,-1,0
9,54,"daily route planner UIUC students. Use campus map identify places rest (libraries, classrooms, etc) based class schedule, dining hall timings. Starts ends home. Suggests best modes transport (uses average walking time?).",-1,0
9,48,App takes user input order recommend local restaurants dishes based preferences,-1,0
9,47,"project would gather data Yahoo Finance MSN Money, find important numbers chosen company's financial statements, plug spreadsheet. spreadsheet would organize numbers category year make green red, based numbers meet/exceed Warren Buffett's standards numbers",-1,0
10,37,"""Harmony Health"" Software outputs diet plans/meals based user's cultural/religious norms dietary restrictions",-1,0
10,36,"project would use machine learning user's phone usage data order help optimize study sleep times, well show focus changes throughout day.",-1,0
10,31,"mobile app allows store items closet phone via pictures. application also gives daily outfit recommendations based weather, occasion, mood, current fashion trends are.",-1,0
10,25,Android development -- kotlin/java program mobile devices UIUC Food Leaderboard,-1,0
10,21,"""FasterHelp"" - web mobile application students need tutors search UIUC campus area students willing tutor, notifications pop up, students willing tutor take schedule meeting student. kind like Uber, except tutors.",-1,0
10,20,"""Singronized""This Mobile Application compares singing (key, lyrics) actual songs, give indicators based voice detection improve accuracy user's singing.",-1,0
11,16,"Organizational Calendar/Checklist clean, modern user interface offers high customizability",-1,0
11,12,"Creating iOS app (perhaps named ""Third Eye"") employs CoreML, CreateML, similar technologies develop train robust traffic sign detection model. app seamlessly integrates device's camera, enabling real-time traffic sign recognition. Users receive alerts speeding violations missing crucial traffic signs. app also leverages phone's accelerometer data monitor speed, comparing posted speed limits. Additionally, offers audio announcements important signs like STOP signs logs multiple traffic signs single route, updating speed limits change.",-1,0
11,101,"Shazam, voice tool. want figure song, hum program tell song that's stuck head can't remember name of.",-1,0
11,105,LUKS EFI filesystem driver,-1,0
11,102,"Virtual Health Assistant Chatbot software-based project aimed improving healthcare accessibility providing personalized health information recommendations users. utilizes natural language processing (NLP) machine learning techniques interact users, answer health-related questions, offer advice various aspects healthcare wellness.",-1,0
11,112,would like create program input picture symptoms given program identify skin disease/allergy occurred.,-1,0
12,155,"""Mobile-Based Algorithmic Trading Assistant"": ""Mobile-Based Algorithmic Trading Assistant"" project aims create mobile application iOS Android devices assists quantitative analysts making informed trading decisions. project integrates real-time financial data, machine learning, deep learning techniques provide user-friendly interface accessing analyzing financial data, creating testing trading strategies, executing trades. Key features include real-time data integration, machine learning models market prediction risk assessment, sentiment analysis using deep learning, back testing capabilities, user authentication, security measures. project's primary goal develop portable tool enhances quantitative analysts' decision-making capabilities, making valuable addition toolkit.",-1,0
12,111,"Machine learning algorithm gives list recipes user based ingredient preferences, cooking ability, ingredient price",-1,0
12,135,"app creates network teens looking small temporary jobs. targeted teens starting enter workforce able simple labor tasks people need it. Whether simple garden work elderly people, others need labor workers simple temporary jobs. also type interview process able accept jobs people posy requests them. would allow secure safe approach asking people help. app simple navigate vital resources needed app.",-1,0
12,131,financial tracker: program lets user easily track expenses,-1,0
12,127,daily vocabulary word / phrases app language learners,-1,0
12,168,"Mobile Recipe Recommendation Meal Planning Application mobile app helps user discover recipes based dietary preferences, ingredient availability, nutritional needs. Users also able plan meals week generate shopping lists smartphone.",-1,0
13,119,"Gardening website, users input information like soil type (clay vs loam vs sand), location, want plant (aesthetics, food, ground cover), harvest time, get recommendation plant.",-1,0
13,171,app serves helping-hand people still trying figure exactly hair.,-1,0
13,182,"Iris Pointer, python program enables computer users control position cursor turning eyes around. utilizes computer vision face tracking iris tracking.",-1,0
13,114,"project recommend songs user's playlist based mood/emotion user types in. Whenever song added playlist, project sort various emotions analyzing lyrics, pitch, tempo, sound level.",-1,0
13,190,"know there's huge push younger people run small businesses, whether reselling, selling homemade goods, social media. want make app tracks financial activity money across different finance apps today. Basically would take financial information Venmo, cash app, Zelle, Depop, Ebay, PayPal, Etsy, income made social media apps whatever banking apps use makes easily available understandable. also could feature log spending goes, like going normal spending categories like food, clothing, rent, tracks costs specific things, used track expenses small businesses people trying cut back specific things.",-1,0
13,193,"Program compiles list data provides number visualization tools tools facts, graphs, etc.",-1,0
14,32,interactive video game basically like Pacman.,-1,1
14,24,"Real time acceleration game: I'm really open put group involving game development, idea game could created control spaceship object simulated 3D space would accelerate, de-accelerate, move specified directions based hand movements user. would use camera program see what's going make detect hues movements scale movements game accordingly.",-1,1
14,143,Create website gives expected value football basketball player pick parlay based data scared statistics sites odds selected platform (prizepicks/fanduel/draftkings),-1,1
14,120,breakout 2D game,-1,1
14,117,2D Game story line level based. horizontal level based. mobile,-1,1
14,84,"I'm interested making mobile game, probably 2D dungeon crawler genre type game. would probably coded Kotlin android game. I'm sure implement anything right since experience, hope also make graphics game since experience art digital art.",-1,1
15,278,easy-play game player control character chase NPC labyrinth. NPC prevent player.,-1,1
15,100,puzzle game requires using one stroke connect girds background.,-1,1
15,197,"still trying think specifically second idea, overall, want volleyball related. thinking maybe like AI camera tell whether ball outside line (If point) also tell players made like fault violation like touching net. thinking volleyball minigame.",-1,1
15,299,1v1 online card-based game fantasy setting unique gimmicks,-1,1
15,229,3D Hack Slash game similar Devil May Cry allows careless approach methodical approach.,-1,1
15,211,Terminal 3D Renderer,-1,1
16,371,online help website similar CS124's,-1,-1
16,27,software would match shirt outfit based similar shirts worn online.,-1,-1
16,169,project would help promote healthy lifestyle terms mental physical health. would calendar app would help find times day incorporate adding physical activity. would also give suggestions activities user exercise suggestions de-stressors.,-1,0
16,157,"program use ""search up"" tell information internet someone using/selling information.",-1,0

